signature,size,buggy_gen,state+fault,interval,commits,churn
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2265^2274,10,False,C_N^C_N,Y_N^YY_N,06ea776^90d3eba^2c0fc47,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2363^2372,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2377^2386,10,False,C_N^C_N,Y_N^YY_N,06ea776^90d3eba^2c0fc47,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2391^2400,10,False,C_N^C_N,Y_N^YY_N,06ea776^90d3eba^2c0fc47,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2543^2552,10,False,C_N^C_N,Y_N^YY_N,06ea776^90d3eba^2c0fc47,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2648^2657,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^2913^2922,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3210^3219,10,False,C_N,Y_N,06ea776^90d3eba,4
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3234^3243,10,False,C_N^C_N,Y_N^YY_N,06ea776^90d3eba^2c0fc47,4^2
src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^1586^1595+src/model-mdr/src/org/argouml/model/mdr/FacadeMDRImpl.java^3427^3436,10,False,C_N^C_N,Y_N^YY_N,06ea776^90d3eba^2c0fc47,4^2
