signature,size,buggy_gen,state+fault,interval,commits,churn
org/gjt/sp/jedit/options/BrowserColorsOptionPane.java^263^274+org/gjt/sp/jedit/options/DockingOptionPane.java^258^269,12,False,I_N,D_N,1d23005^0dd723c,3
bsh/ParseException.java^222^265+bsh/TokenMgrError.java^40^83,44,False,I_Y,D_Y,ea5bc7d^b252783,81
org/gjt/sp/jedit/buffer/OffsetManager.java^523^538+org/gjt/sp/jedit/buffer/OffsetManager.java^541^558,18,True,I_Y,D_Y,9d434e8^6d0eb76,21
org/gjt/sp/jedit/pluginmgr/ManagePanel.java^442^457+org/gjt/sp/jedit/pluginmgr/Roster.java^236^251,16,False,I_Y^I_N^I_N^I_N^I_Y^I_N^I_Y^I_N^I_N^I_N^I_N^I_N,M_Y^M_N^W_N^M_N^W_Y^M_N^YY_Y^YY_N^Y_N^Y_N^Y_N^M_N,8fea247^482a096^5bf41ab^5eb5ddb^3b7674a^6fe1892^33449d6^e407ae6^0c08542^281c8e4^09aa432^1e58884^96b5765,15^4^5^10^11^49^4^1^6^2^6^8
org/gjt/sp/jedit/ActionListHandler.java^37^55+org/gjt/sp/jedit/BufferHistory.java^276^294,19,True,I_N^I_N^I_N^I_N^I_Y^I_N^I_Y^I_N,Y_N^D_N^W_N^D_N^YY_Y^D_N^YY_Y^D_N,41ae4c5^f8f88a2^2263127^1d23005^0dd723c^93c142e^bcf81fe^0359cdc^7430485,11^9^3^5^2^2^17^11
org/gjt/sp/jedit/gui/EnhancedCheckBoxMenuItem.java^88^106+org/gjt/sp/jedit/gui/MarkersMenu.java^143^162,20,False,I_N,D_N,1a0e2eb^b094287,1
org/gjt/sp/jedit/gui/DefaultInputHandler.java^430^495+org/gjt/sp/jedit/gui/KeyEventTranslator.java^199^261,66,False,I_N^I_N^I_N^I_N^I_Y^I_N^I_N^I_N,D_N^YY_N^M_N^D_N^Y_Y^Y_N^Y_N^YY_N,32163f0^c4c3c49^83072f1^2d01372^1cc3770^d47c3a4^aa89ad4^7ac3351^f8bfdee,55^2^1^1^2^7^8^4
org/gjt/sp/jedit/PerspectiveManager.java^397^460+org/gjt/sp/jedit/PerspectiveManager.java^547^620,74,False,I_N^I_N,D_N^W_N,e91f194^db69586^89a25c9,4^138
org/gjt/sp/jedit/gui/HelpViewer.java^387^409+org/gjt/sp/jedit/help/HelpTOCPanel.java^154^177,24,False,I_N,D_N,4cfebe4^668cfef,9
org/gjt/sp/jedit/gui/StatusBar.java^671^727+org/gjt/sp/jedit/gui/statusbar/MemoryStatusWidgetFactory.java^166^222,57,True,I_Y,D_Y,78d5509^5ee0d4d,57
org/gjt/sp/jedit/textarea/JEditTextArea.java^88^104+org/gjt/sp/jedit/textarea/JEditTextArea.java^114^131,18,False,C_N,W_N,5a96627^8feb76f,2
org/gjt/sp/jedit/EditPane.java^472^503+org/gjt/sp/jedit/EditPane.java^510^540,32,False,I_Y,M_Y,bb01a62^7c37b60,4
org/gjt/sp/jedit/BeanShellAction.java^86^130+org/gjt/sp/jedit/JEditBeanShellAction.java^86^135,50,False,I_N,YY_N,ead0e28^8cc35ef,2
org/gjt/sp/jedit/syntax/ParserRuleFactory.java^169^189+org/gjt/sp/jedit/syntax/ParserRuleFactory.java^191^211,21,False,I_N,Y_N,b8f3b33^23e520c,21
org/gjt/sp/jedit/BufferHistory.java^276^294+org/gjt/sp/jedit/pluginmgr/PluginListHandler.java^36^55,20,True,I_N^I_N^I_Y^I_N,Y_N^D_N^YY_Y^D_N,41ae4c5^f8f88a2^2263127^0359cdc^7430485,11^9^27^7
org/gjt/sp/jedit/options/AbbrevsOptionPane.java^376^388+org/gjt/sp/jedit/options/ColorOptionPane.java^182^194,13,False,I_N,D_N,cef451f^d3770cc,1
org/gjt/sp/jedit/pluginmgr/InstallPanel.java^1111^1123+org/gjt/sp/jedit/pluginmgr/ManagePanel.java^1308^1320,13,False,I_N,Y_N,3fc16e2^26da9c4,4
org/gjt/sp/jedit/Buffer.java^3958^3972+org/gjt/sp/jedit/Buffer.java^3975^3989,15,False,I_N,Y_N,8afbfb4^ca70965,30
org/gjt/sp/jedit/gui/CurrentDirectoryMenu.java^58^72+org/gjt/sp/jedit/gui/RecentDirectoriesMenu.java^56^73,18,True,I_N^I_Y^I_N,D_N^D_Y^D_N,e37dd9f^4b71b3c^4158333^13168fa,7^14^4
org/gjt/sp/jedit/ModeCatalogHandler.java^35^53+org/gjt/sp/jedit/gui/DockableWindowManager.java^146^165,20,True,I_Y^I_N^I_N^I_N^I_N^I_Y^I_N^I_N^I_N^I_N^I_N,D_Y^Y_N^D_N^YY_N^D_N^M_Y^Y_N^D_N^W_N^D_N^YY_N,4521d05^e07ad36^f8f88a2^2263127^397c601^be2473e^34d9300^03222fd^cbd2ff5^58285d5^00309a7^fa82ab7,6^11^9^2^12^2^1^1^1^1^27
org/gjt/sp/jedit/gui/DockableWindowFactory.java^281^295+org/gjt/sp/jedit/gui/DockableWindowFactory.java^298^312,15,False,I_N^I_N,Y_N^YY_N,e92c268^d13109d^bac9d5a,35^2
bsh/Primitive.java^694^707+bsh/Primitive.java^709^722,14,False,I_Y,D_Y,943d5f6^c39502d,2
org/gjt/sp/jedit/options/GeneralOptionPane.java^155^184+org/gjt/sp/jedit/options/LoadSaveOptionPane.java^146^176,31,False,I_N,D_N,8451b8c^200e7b0,38
bsh/Parser.java^5427^5436+bsh/Parser.java^5475^5484,10,True,I_Y,D_Y,943d5f6^c39502d,33
org/gjt/sp/jedit/gui/HistoryText.java^123^156+org/gjt/sp/jedit/gui/HistoryText.java^159^192,34,False,C_N^C_N,M_N^D_N,7d20550^3fef408^857641b,4^4
org/gjt/sp/jedit/gui/AbstractContextOptionPane.java^208^270+org/gjt/sp/jedit/options/StatusBarOptionPane.java^219^283,65,False,C_N,Y_N,07e79ce^a74533f,63
org/gjt/sp/jedit/gui/EnhancedMenuItem.java^81^99+org/gjt/sp/jedit/gui/MarkersMenu.java^143^162,20,False,C_N,D_N,928842f^6bb5bdc,2
org/gjt/sp/jedit/gui/OptionGroupPane.java^51^152+org/gjt/sp/jedit/gui/OptionsDialog.java^136^250,115,False,I_N,D_N,5814571^43f1b52,5
