signature,size,buggy_gen,state+fault,interval,commits,churn
maven-project-builder/src/main/java/org/apache/maven/project/builder/PomTransformer.java^677^697+maven-project/src/main/java/org/apache/maven/project/builder/PomClassicTransformer.java^416^436,21,False,I_N,D_N,0b4c2c9^cca3433,21
maven-core/src/main/java/org/apache/maven/extension/DefaultExtensionManager.java^442^490+maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java^1554^1605,52,True,I_Y,Y_Y,ca2bb6a^5c32bc6,49
maven-project/src/test/java/org/apache/maven/project/processor/ModelProcessorTest.java^48^60+maven-project/src/test/java/org/apache/maven/project/processor/ParentProcessorTest.java^10^21,13,False,C_N,W_N,3deea46^e552b22,23
maven-model-builder/src/main/java/org/apache/maven/model/merge/MavenModelMerger.java^317^336+maven-model-builder/src/main/java/org/apache/maven/model/merge/MavenModelMerger.java^526^545,20,False,I_Y,YY_Y,2cce5d1^7badeb5,8
maven-core/src/main/java/org/apache/maven/plugin/version/DefaultPluginVersionManager.java^576^606+maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/UpdatePluginRegistryMojo.java^144^175,32,True,I_Y,W_Y,a96c8a7^70ab341,5
maven-model-builder/src/main/java/org/apache/maven/model/validation/DefaultModelValidator.java^698^715+maven-model-builder/src/main/java/org/apache/maven/model/validation/DefaultModelValidator.java^759^776,18,False,I_N^I_Y^I_N,W_N^YY_Y^Y_N,c00f454^1c3abfb^4fcfcb8^9e5183f,15^10^8
maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/InversionArtifactFilter.java^48^63+maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/OrArtifactFilter.java^76^91,16,False,I_N,YY_N,6499386^0343c52,12
bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/model/ModelReader.java^542^567+maven-mboot2/src/main/java/model/ModelReader.java^480^506,27,False,C_N,W_N,36f39fc^436061c,2
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^460^476+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^478^494,17,False,I_N,M_N,811de4e^8f29231,12
maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/OrArtifactFilter.java^76^91+maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/ExclusionSetFilter.java^75^90,16,False,I_N,YY_N,57ff75e^0343c52,12
maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/ExclusionSetFilter.java^75^90+maven-core/src/main/java/org/apache/maven/project/ReactorModelCache.java^77^93,17,False,I_N,YY_N,57ff75e^0343c52,6
maven-core/src/main/java/org/apache/maven/artifact/repository/metadata/io/DefaultMetadataReader.java^81^102+maven-model-builder/src/main/java/org/apache/maven/model/io/DefaultModelReader.java^83^104,22,False,I_N^I_Y^I_Y^I_N,Y_N^Y_Y^YY_Y^Y_N,20f8323^a123fce^6e7b422^618e62d^0535716,7^2^10^17
maven-mercury/src/main/java/org/apache/maven/mercury/MavenDependencyProcessor.java^55^137+maven-project/src/main/java/org/apache/maven/project/DefaultProjectBuilder.java^67^143,83,True,I_Y,W_Y,00c302e^04475b6,77
maven-core/src/test/java/org/apache/maven/project/inheritance/t07/ProjectInheritanceTest.java^50^79+maven-core/src/test/java/org/apache/maven/project/inheritance/t08/ProjectInheritanceTest.java^50^80,31,False,C_N,Y_N,d5fcfe0^b82977a,19
maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/InversionArtifactFilter.java^48^63+maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/ExclusionSetFilter.java^75^90,16,False,I_N,YY_N,57ff75e^0343c52,12
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0088Test.java^17^32+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0091Test.java^19^33,16,False,I_N,W_N,5ff237b^2946284,16
maven-compat/src/main/java/org/apache/maven/project/interpolation/AbstractStringBasedModelInterpolator.java^218^274+maven-model-builder/src/main/java/org/apache/maven/model/interpolation/AbstractStringBasedModelInterpolator.java^107^172,66,False,I_Y^I_Y^I_N^I_Y^I_N^I_Y^I_N,W_Y^Y_Y^Y_N^YY_Y^Y_N^Y_Y^YY_N,20f8323^002f0a4^23f2095^2225bc7^2a4d172^786285f^7badeb5^cdc87a9,13^22^4^8^3^4^6
maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/OrArtifactFilter.java^76^91+maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginDescriptorCache.java^179^197,19,False,I_N,YY_N,40fb188^0343c52,6
maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/TypeArtifactFilter.java^49^64+maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/ScopeArtifactFilter.java^57^72,16,False,I_N,YY_N,20f8323^0343c52,6
maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/InversionArtifactFilter.java^48^63+maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginDescriptorCache.java^179^197,19,False,I_N,YY_N,40fb188^0343c52,6
maven-core/src/main/java/org/apache/maven/usability/ArtifactNotFoundDiagnoser.java^33^59+maven-core/src/main/java/org/apache/maven/usability/ArtifactResolverDiagnoser.java^33^59,27,False,I_Y^I_N^I_Y^I_N^I_N^I_Y,W_Y^D_N^W_Y^D_N^YY_N^M_Y,6e0a157^f685d86^c933da0^1c7c34f^ed17ce3^33f23db^badcd22,7^4^22^7^4^4
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultArtifactDescriptorReader.java^416^436+maven-core/src/main/java/org/apache/maven/project/ProjectModelResolver.java^135^155,21,True,I_Y,Y_Y,40fb188^f9c3d40,42
bootstrap/src/main/java/org/apache/maven/bootstrap/util/FileUtils.java^1285^1302+maven-mboot2/src/main/java/util/FileUtils.java^1285^1302,18,False,C_N,W_N,16c46a6^d8f0493,2
maven-core/src/main/java/org/apache/maven/settings/validation/SettingsValidationResult.java^89^113+maven-project/src/main/java/org/apache/maven/project/validation/ModelValidationResult.java^68^92,25,True,I_Y,YY_Y,9c89034^01f7692,2
maven-core/src/main/java/org/apache/maven/plugin/prefix/DefaultPluginPrefixRequest.java^78^98+maven-core/src/main/java/org/apache/maven/plugin/version/DefaultPluginVersionRequest.java^90^107,21,False,I_Y^I_Y,W_Y^YY_Y,618bbf4^6c37a89^eecdc9a,29^3
maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/AndArtifactFilter.java^84^99+maven-core/src/main/java/org/apache/maven/artifact/resolver/filter/IncludesArtifactFilter.java^77^93,17,False,I_N,YY_N,20f8323^0343c52,10
maven-compat/src/test/java/org/apache/maven/artifact/resolver/ArtifactResolverTest.java^110^131+maven-compat/src/test/java/org/apache/maven/artifact/resolver/ArtifactResolverTest.java^184^205,22,False,I_N^I_Y,Y_N^YY_Y,92a962c^aa549e8^7badeb5,2^2
maven-project-builder/src/main/java/org/apache/maven/project/processor/ProfilePropertiesProcessor.java^10^39+maven-project-builder/src/main/java/org/apache/maven/project/processor/PropertiesProcessor.java^29^57,30,False,I_N,W_N,790ecaa^e2b3bac,6
maven-core/src/test/java/org/apache/maven/project/injection/DefaultModelDefaultsInjectorTest.java^206^236+maven-core/src/test/java/org/apache/maven/project/injection/DefaultModelDefaultsInjectorTest.java^238^268,31,False,C_N,M_N,fd8d091^8c6292c,14
maven-compat/src/test/java/org/apache/maven/project/inheritance/t06/ProjectInheritanceTest.java^50^80+maven-compat/src/test/java/org/apache/maven/project/inheritance/t08/ProjectInheritanceTest.java^50^81,32,False,C_N,Y_N,20f8323^770b6d9,4
maven-model-converter/src/test/java/org/apache/maven/model/converter/plugins/PCCSurefireTest.java^116^135+maven-model-converter/src/test/java/org/apache/maven/model/converter/plugins/PCCSurefireTest.java^137^156,20,False,C_N,W_N,7c69847^4fbcafa,4
maven-embedder-integration-tests/src/test/java/org/apache/maven/embedder/its/MNG3355Test.java^28^47+maven-embedder/src/test/java/org/apache/maven/embedder/MavenEmbedderTest.java^60^79,20,False,C_N,Y_N,05e92de^d046f60,1
maven-project/src/main/java/org/apache/maven/project/builder/PluginMixin.java^71^89+maven-project/src/main/java/org/apache/maven/project/builder/PomClassicDomainModel.java^294^314,21,False,I_N^I_N^I_N,M_N^D_N^D_N,50dc057^fd1d985^920e6b7^7ed4efc,6^1^10
maven-aether-provider/src/main/java/org/apache/maven/repository/internal/DefaultModelCache.java^96^110+maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/TypeArtifactFilter.java^49^64,16,False,C_N,YY_N,6c37a89^0343c52,6
