CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,21,4,I,98,0.0,42,1,0,0,0.0,INC,0,1,0,1,0,0,394.0,False
False,18,0,I,530,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,324.8,False
False,18,0,I,1809,0.0,2,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,18,0,I,2128,0.0,15,3,1,1,0.0,INC,0,3,0,3,0,0,152.9,True
False,18,0,I,849,0.0,3,4,2,1,0.333,INC,0,4,0,4,0,0,0.0,False
False,13,5,I,702,0.0,25,1,0,0,0.0,INC,0,1,0,1,0,0,159.1,False
False,13,5,I,703,0.0,14,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,29,6,I,130,0.0,7,1,0,0,0.0,INC,0,1,0,1,0,0,458.9,False
False,29,6,I,15,0.0,1,2,0,0,0.0,INC,0,2,0,2,0,0,80.7,False
False,21,5,I,339,0.0,6,1,0,0,0.0,INC,0,1,0,1,0,0,437.0,False
False,21,5,I,137,0.0,21,2,0,0,0.0,INC,0,2,0,2,0,0,86.8,False
False,12,5,I,1458,0.0,3,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,49,5,I,1640,0.0,29,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,49,5,I,362,0.0,2,2,1,2,0.0,INC,0,2,0,2,0,0,0.0,False
False,49,5,I,1641,0.0,2,3,1,3,0.0,INC,0,3,0,3,0,0,0.0,False
False,49,5,I,364,0.0,7,4,1,4,0.0,INC,0,4,0,4,0,0,0.1,False
False,49,5,I,1643,0.0,31,5,1,5,0.0,INC,0,5,0,5,0,0,0.0,False
False,49,5,I,1088,0.0,2,6,1,5,0.0,INC,0,6,0,6,0,0,3522.7,False
False,49,5,I,1325,0.0,2,7,1,5,0.0,INC,0,7,0,7,0,0,406.8,False
False,90,5,I,818,0.0,46,1,0,0,0.0,INC,0,1,0,1,0,0,84.7,False
False,90,5,I,819,0.0,2,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,90,5,I,903,0.0,3,3,1,1,0.0,INC,0,3,0,3,0,0,117.5,False
False,46,5,C,1101,0.0,5,1,0,0,0.0,SYNC,1,0,1,0,0,0,338.1,False
False,22,6,I,2092,0.0,33,1,0,0,0.0,INC,0,1,0,1,0,0,259.2,False
False,22,6,I,813,0.0,18,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,21,3,I,98,0.0,42,1,0,0,0.0,INC,0,1,0,1,0,0,394.0,False
False,33,6,I,161,0.0,8,1,0,0,0.0,INC,0,1,0,1,0,0,75.3,False
False,18,0,I,72,0.0,16,1,0,0,0.0,INC,0,1,0,1,0,0,1337.8,False
False,18,0,I,5,0.0,11,2,0,0,0.0,INC,0,2,0,2,0,0,36.0,False
False,18,0,I,424,0.0,2,3,0,0,0.0,INC,0,3,0,3,0,0,7.0,False
False,35,6,I,810,0.0,2,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,35,6,I,2128,0.0,35,2,1,1,0.0,INC,0,2,0,2,0,0,16.1,True
False,12,5,I,703,0.0,15,1,0,0,0.0,INC,0,1,0,1,0,0,33.5,False
False,23,5,I,305,0.0,9,1,0,0,0.0,INC,0,1,0,1,0,0,1.1,False
False,23,5,I,306,0.0,6,2,0,0,0.0,INC,0,2,0,2,0,0,9.6,False
False,21,6,I,1191,0.0,11,1,0,0,0.0,INC,0,1,0,1,0,0,405.0,False
False,21,6,I,2470,0.0,11,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,21,6,I,267,0.0,24,3,1,1,0.0,INC,0,3,0,3,0,0,847.7,False
False,21,6,I,279,0.0,24,4,1,1,0.0,INC,0,4,0,4,0,0,10.5,False
False,21,6,I,626,0.0,19,5,1,1,0.0,INC,0,5,0,5,0,0,524.0,False
False,21,6,I,627,0.0,17,6,2,1,0.0,INC,0,6,0,6,0,0,1.0,False
False,31,6,I,1177,0.0,62,1,0,0,0.0,INC,0,1,0,1,0,0,136.0,False
False,27,5,I,422,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,80.3,False
False,27,5,I,1701,0.0,4,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,20,4,I,32,0.0,19,1,1,1,0.0,INC,0,1,0,1,0,0,0.3,False
False,26,4,I,728,0.0,9,1,1,1,0.0,INC,0,1,0,1,0,0,0.8,False
False,26,4,I,2007,0.0,34,2,1,2,0.0,INC,0,2,0,2,0,0,0.0,False
False,26,4,I,2027,0.0,28,3,1,2,0.0,INC,0,3,0,3,0,0,8.8,True
False,26,4,I,748,0.0,32,4,2,1,0.333,INC,0,4,0,4,0,0,0.0,False
False,26,4,I,749,0.0,5,5,2,2,0.25,INC,0,5,0,5,0,0,0.3,False
False,26,4,I,2028,0.0,5,6,2,3,0.2,INC,0,6,0,6,0,0,0.0,False
False,26,4,I,2033,0.0,12,7,2,3,0.167,INC,0,7,0,7,0,0,1.2,False
False,26,4,I,754,0.0,10,8,3,1,0.143,INC,0,8,0,8,0,0,0.0,False
False,26,4,I,2034,0.0,6,9,3,1,0.125,INC,0,9,0,9,0,0,1.6,True
False,26,4,I,755,0.0,4,10,4,1,0.222,INC,0,10,0,10,0,0,0.0,False
False,26,4,I,767,0.0,17,11,4,1,0.2,INC,0,11,0,11,0,0,2.3,False
False,15,5,I,562,0.0,15,1,0,0,0.0,INC,0,1,0,1,0,0,13.6,False
False,18,5,I,1010,0.0,15,1,0,0,0.0,INC,0,1,0,1,0,0,19.3,False
False,18,5,I,1013,0.0,5,2,0,0,0.0,INC,0,2,0,2,0,0,2.8,False
False,20,4,I,415,0.0,43,1,0,0,0.0,INC,0,1,0,1,0,0,76.0,False
False,20,4,I,685,0.0,1,2,0,0,0.0,INC,0,2,0,2,0,0,299.1,False
False,20,4,I,961,0.0,10,3,0,0,0.0,INC,0,3,0,3,0,0,666.6,False
False,20,4,I,183,0.0,5,4,0,0,0.0,INC,0,4,0,4,0,0,787.1,False
False,26,4,I,2052,0.0,3,1,0,0,0.0,INC,0,1,0,1,0,0,2.0,True
False,26,4,I,773,0.0,23,2,1,1,1.0,INC,0,2,0,2,0,0,0.0,False
False,26,4,I,1226,0.0,52,3,1,1,0.5,INC,0,3,0,3,0,0,631.2,False
False,17,5,I,499,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,13.3,False
False,12,4,I,2019,0.0,4,1,1,1,0.0,INC,0,1,0,1,0,0,0.1,False
False,12,4,I,740,0.0,3,2,1,2,0.0,INC,0,2,0,2,0,0,0.0,False
False,12,4,I,2020,0.0,10,3,1,3,0.0,INC,0,3,0,3,0,0,0.1,True
False,12,4,I,741,0.0,5,4,1,4,0.333,INC,0,4,0,4,0,0,0.0,False
False,19,4,I,177,0.0,18,1,0,0,0.0,INC,0,1,0,1,0,0,161.0,False
False,19,4,I,1456,0.0,18,2,1,1,0.0,INC,0,2,0,2,0,0,0.0,False
False,19,4,I,179,0.0,3,3,1,1,0.0,INC,0,3,0,3,0,0,1.2,False
False,19,4,I,1458,0.0,5,4,2,1,0.0,INC,0,4,0,4,0,0,0.0,False
False,19,4,I,1948,0.0,2,5,2,1,0.0,INC,0,5,0,5,0,0,404.5,True
False,19,4,I,669,0.0,2,6,3,1,0.2,INC,0,6,0,6,0,0,0.0,False
False,19,4,I,30,0.0,43,7,3,1,0.167,INC,0,7,0,7,0,0,1183.9,True
False,19,4,I,6,0.0,20,8,4,1,0.286,INC,0,8,0,8,0,0,0.0,False
False,16,3,I,96,0.0,12,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,13,4,C,426,0.0,4,1,0,0,0.0,SYNC,1,0,1,0,0,0,188.1,False
False,22,5,C,15,0.0,7,1,1,1,0.0,SYNC,1,0,1,0,0,0,0.0,False
False,18,5,I,161,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,75.3,False
False,13,5,I,1316,0.0,6,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,True
False,19,5,I,767,0.0,1,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False
False,69,5,I,13,0.0,25,1,0,0,0.0,INC,0,1,0,1,0,0,40.1,False
False,69,5,I,22,0.0,4,2,0,0,0.0,INC,0,2,0,2,0,0,187.9,False
False,69,5,I,1070,0.0,5,3,0,0,0.0,INC,0,3,0,3,0,0,846.9,False
False,69,5,I,1009,0.0,8,4,0,0,0.0,INC,0,4,0,4,0,0,245.6,False
False,69,5,I,1251,0.0,14,5,0,0,0.0,INC,0,5,0,5,0,0,78.6,False
False,69,5,I,1252,0.0,6,6,1,1,0.0,INC,0,6,0,6,0,0,0.1,False
False,12,4,I,737,0.0,2,1,0,0,0.0,INC,0,1,0,1,0,0,1933.5,False
