signature,size,buggy_gen,state+fault,interval,commits,churn
src_new/org/argouml/uml/ui/behavior/collaborations/PropPanelClassifierRole.java^53^76+src_new/org/argouml/uml/ui/behavior/common_behavior/PropPanelComponentInstance.java^51^72,24,True,I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_N^I_Y^I_Y^I_N^I_Y^I_Y^I_N^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_Y^I_Y^I_N^I_Y^I_N^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_N^I_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_N,W_Y^W_Y^W_Y^M_Y^W_Y^D_Y^M_N^Y_N^W_Y^W_Y^M_N^D_Y^W_Y^W_N^Y_Y^W_Y^D_Y^Y_Y^D_Y^Y_Y^W_N^Y_Y^Y_Y^Y_N^Y_Y^M_N^W_Y^Y_Y^D_Y^M_Y^W_Y^M_Y^Y_N^M_N^M_Y^M_Y^W_Y^Y_Y^Y_Y^W_N^Y_N,9d404ad^94b6e6f^05b25a8^5bfa614^69baaad^061381a^24ea745^30bec95^e7917ab^4aa6328^5074134^93b0d80^74ef61a^d254f14^01664eb^fe1a4c9^dd4d956^bf8a4cd^ca3bcb5^180aae2^7a3b40d^d333df3^6c717e9^caacd90^189ca44^ed670c5^dbfaca5^4f82f75^c678a67^ddc462b^d39cff2^b4c883a^8af0230^eb01492^e83b3d1^2ba40e0^7ae1adc^dd2f656^c1d2bad^d3156a6^df1ba87^e990149,1^12^14^67^4^2^4^6^6^12^2^4^14^2^8^31^36^54^45^2^6^30^15^25^11^10^20^4^10^2^10^24^6^4^4^4^5^2^2^2^7
src/uci/uml/ui/todo/ToDoByOffender.java^94^107+src/uci/uml/ui/todo/ToDoByPriority.java^95^107,14,False,I_N,M_N,c4e5771^199aa5d,2
src_new/org/argouml/persistence/DiagramMemberFilePersister.java^99^125+src_new/org/argouml/persistence/TodoListMemberFilePersister.java^100^127,28,False,I_N^I_N,Y_N^Y_N,8a2090c^371afa4^892f351,3^14
src_new/org/argouml/uml/ui/UMLAttributesListModel.java^180^205+src_new/org/argouml/uml/ui/behavior/collaborations/UMLClassifierRoleAvailableContentsListModel.java^48^65,26,True,I_Y^I_Y^I_N^I_Y^I_Y^I_Y^I_N^I_Y^I_Y^I_N,M_Y^M_Y^W_N^Y_Y^Y_Y^D_Y^Y_N^M_Y^Y_Y^W_N,05b25a8^69baaad^f2d5044^6143add^46f4bc9^ca3bcb5^180aae2^fd12360^7a3b40d^e44ce7e^639a1fd,33^14^2^11^30^6^2^6^25^2
src_new/org/argouml/uml/ui/behavior/common_behavior/PropPanelLink.java^49^68+src_new/org/argouml/uml/ui/foundation/core/PropPanelAbstraction.java^44^62,20,True,I_N^I_Y^I_Y^I_N^I_Y^I_Y^I_Y^I_Y^I_Y,W_N^M_Y^Y_Y^Y_N^Y_Y^D_Y^Y_Y^Y_Y^YY_Y,3a66335^c09e6c1^2ba40e0^c1d2bad^59a8114^5d3ff85^9f22767^b455731^30b6f6f^403acfc,2^28^8^4^8^5^2^8^8
src_new/org/argouml/uml/ui/behavior/use_cases/PropPanelInclude.java^83^97+src_new/org/argouml/uml/ui/foundation/core/PropPanelAbstraction.java^43^52,15,True,I_Y,Y_Y,0fb23e0^f6655ef,15
tests/org/argouml/uml/ui/behavior/use_cases/TestUMLIncludeBaseComboBoxModel.java^65^75+tests/org/argouml/uml/ui/foundation/core/TestUMLGeneralizationPowertypeComboBoxModel.java^62^74,13,True,I_Y^I_Y^I_Y^I_N^I_N,W_Y^W_Y^M_Y^M_N^Y_N,c13dd44^5105dd1^2755477^587d4db^464944d^8532113,6^8^4^5^2
src/uci/uml/ui/props/PropPanelMessage.java^77^94+src_new/org/argouml/uml/ui/behavior/collaborations/PropPanelClassifierRole.java^75^94,20,True,I_Y,W_Y,916442f^db323cc,20
src_new/org/argouml/uml/ui/behavior/state_machines/UMLStateMachineContextComboBoxModel.java^61^74+src_new/org/argouml/uml/ui/foundation/extension_mechanisms/UMLTagDefinitionComboBoxModel.java^97^110,14,True,I_Y,D_Y,614af77^1e3535b,15
src_new/org/argouml/uml/ui/behavior/activity_graphs/PropPanelActionState.java^58^71+src_new/org/argouml/uml/ui/behavior/common_behavior/PropPanelInstance.java^48^63,16,True,C_Y^I_N^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_Y^I_Y^I_N^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_Y^I_Y,Y_Y^Y_N^D_Y^W_Y^Y_Y^YY_Y^Y_Y^Y_Y^M_Y^M_Y^Y_N^Y_Y^D_Y^Y_N^Y_Y^Y_Y^M_Y^W_Y^Y_Y^M_Y^M_Y^D_Y^Y_Y^Y_N^Y_Y^YY_Y,db323cc^28e35ce^0f60038^db19670^e2038ab^2ee5cad^0fb23e0^061381a^c639744^5074134^74ef61a^617fa2c^ca3bcb5^180aae2^d333df3^6c717e9^ed670c5^4f82f75^c26457a^ddc462b^b4c883a^8af0230^8fc2839^c1d2bad^da9a48a^30b6f6f^403acfc,4^7^14^4^44^16^2^12^12^4^23^6^12^4^18^18^19^2^4^2^8^5^2^5^1^4
