signature,size,buggy_gen,state+fault,interval,commits,churn
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/metamata/MParse.java^371^400+src/main/org/apache/tools/ant/taskdefs/optional/metamata/MParse.java^329^347,30,False,I_N,M_N,38dce34^ad91082,11
proposal/myrmidon/src/todo/org/apache/tools/ant/types/DirectoryScanner.java^302^348+proposal/myrmidon/src/todo/org/apache/tools/ant/types/DirectoryScanner.java^491^534,47,False,I_N,M_N,f8ab615^fef5fd6,91
proposal/myrmidon/src/main/org/apache/tools/ant/taskdefs/optional/ejb/DDCreator.java^98^121+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/ejb/DDCreator.java^98^121,24,False,I_N,W_N,255020c^e063898,4
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregator.java^197^208+proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/optional/sitraka/CovMerge.java^149^160,12,False,I_N^I_N^I_N,W_N^W_N^M_N,a6ab023^ce6c8d7^4a63f3b^0c7462a,4^12^4
proposal/myrmidon/src/todo/org/apache/tools/todo/taskdefs/rmic/RmicAdapterFactory.java^57^97+src/main/org/apache/tools/ant/taskdefs/rmic/RmicAdapterFactory.java^92^121,41,True,I_Y,W_Y,2d446f3^6154080,8
proposal/myrmidon/src/todo/org/apache/tools/ant/taskdefs/Checksum.java^319^343+src/main/org/apache/tools/ant/taskdefs/Checksum.java^385^406,25,True,I_N^I_Y,D_N^W_Y,0c7462a^3c7ae9e^216965a,2^2
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnCheckout.java^96^117+src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCUnlock.java^109^134,26,False,C_Y,Y_Y,96404f8^5f41947,16
src/main/org/apache/tools/ant/taskdefs/optional/jdepend/JDependTask.java^351^376+src/main/org/apache/tools/ant/taskdefs/optional/junit/JUnitTask.java^1209^1234,26,False,I_Y^I_N^I_N^I_N,Y_Y^Y_N^YY_N^YY_N,724483e^9af46a2^b120eea^e8a0f1f^13f6d98,4^13^2^4
proposal/myrmidon/src/main/org/apache/tools/ant/TaskAdapter.java^45^83+src/main/org/apache/tools/ant/TaskAdapter.java^105^134,39,False,I_N^I_N^I_N,W_N^D_N^Y_N,669a7ea^5bdfaab^a6ab023^851bf0c,40^2^8
proposal/sandbox/embed/ProjectHelperImpl.java^503^515+proposal/sandbox/embed/ProjectHelperImpl2.java^491^505,15,False,I_N,D_N,f2d8ae3^8633497,26
proposal/myrmidon/src/main/org/apache/tools/tar/TarInputStream.java^322^400+proposal/myrmidon/src/todo/org/apache/tools/tar/TarInputStream.java^322^400,79,False,C_N,M_N,d1064de^4058f2a,16
