CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,23,7,I,72,0.0,2,5,0,0,0.25,INC,0,5,0,5,0,0,16.4,True
False,23,7,I,13,0.0,50,6,0,0,0.4,INC,0,6,0,6,0,0,123.6,True
False,23,7,I,700,0.0,21,7,0,0,0.5,INC,0,7,0,7,0,0,244.2,False
False,23,7,I,4,0.0,61,8,0,0,0.429,INC,0,8,0,8,0,0,117.0,True
False,21,7,C,10,0.0,10,1,0,0,0.0,SYNC,1,0,1,0,0,0,11.9,False
False,21,7,C,31,0.0,5,2,0,0,0.0,SYNC,2,0,2,0,0,0,7.3,True
False,21,7,I,33,0.0,1,3,0,0,0.5,DIV,2,1,2,0,0,1,1.4,False
False,21,7,I,13,0.0,26,4,0,0,0.333,DIV,2,2,2,1,0,1,140.0,True
False,13,7,I,24,0.0,4,1,0,0,0.0,INC,0,1,0,1,0,0,9.9,True
False,13,7,I,17,0.0,3,2,0,0,1.0,INC,0,2,0,2,0,0,1.9,True
False,13,7,I,31,0.0,14,3,0,0,1.0,INC,0,3,0,3,0,0,1.3,True
False,13,7,I,55,0.0,17,4,0,0,1.0,INC,0,4,0,4,0,0,17.0,False
False,27,7,C,72,0.0,4,1,0,0,0.0,SYNC,1,0,1,0,0,0,16.4,True
False,27,7,C,13,0.0,48,2,0,0,1.0,SYNC,2,0,2,0,0,0,123.6,True
False,27,7,I,700,0.0,11,3,0,0,1.0,DIV,2,1,2,0,0,1,244.2,False
False,27,7,I,4,0.0,57,4,0,0,0.667,DIV,2,2,2,1,0,1,117.0,True
False,22,7,I,34,0.0,17,1,0,0,0.0,INC,0,1,0,1,0,0,1.1,False
False,22,7,I,75,0.0,10,2,0,0,0.0,INC,0,2,0,2,0,0,12.1,True
False,22,7,I,76,0.0,5,3,1,1,0.5,INC,0,3,0,3,0,0,0.0,True
False,22,7,I,345,0.0,6,4,1,1,0.667,INC,0,4,0,4,0,0,375.9,False
False,22,7,I,20,0.0,20,5,1,1,0.5,INC,0,5,0,5,0,0,122.3,False
False,22,7,I,34,0.0,17,6,1,1,0.4,INC,0,6,0,6,0,0,21.0,False
False,22,7,I,44,0.0,18,7,1,1,0.333,INC,0,7,0,7,0,0,5.0,False
False,22,7,I,1025,0.0,17,8,1,1,0.286,INC,0,8,0,8,0,0,51.7,False
False,22,7,I,558,0.0,2,9,1,1,0.25,INC,0,9,0,9,0,0,48.1,True
False,22,7,I,215,0.0,4,10,1,1,0.333,INC,0,10,0,10,0,0,371.1,False
False,22,7,I,853,0.0,6,11,1,1,0.3,INC,0,11,0,11,0,0,92.9,True
False,22,7,I,43,0.0,3,12,1,1,0.364,INC,0,12,0,12,0,0,5.9,True
False,22,7,I,49,0.0,3,13,1,1,0.417,INC,0,13,0,13,0,0,1.1,False
False,22,7,I,1954,0.0,2,14,2,1,0.385,INC,0,14,0,14,0,0,0.0,False
False,22,7,I,195,0.0,22,15,2,1,0.357,INC,0,15,0,15,0,0,158.9,False
False,22,7,I,280,0.0,4,16,2,1,0.333,INC,0,16,0,16,0,0,76.2,False
False,22,7,I,329,0.0,8,17,2,1,0.313,INC,0,17,0,17,0,0,160.8,True
False,22,7,I,343,0.0,10,18,2,1,0.353,INC,0,18,0,18,0,0,78.5,False
False,22,7,I,2417,0.0,2,19,2,1,0.333,INC,0,19,0,19,0,0,12.4,True
False,22,7,I,157,0.0,49,20,2,1,0.368,INC,0,20,0,20,0,0,24.5,False
False,22,7,I,81,0.0,19,21,2,1,0.35,INC,0,21,0,21,0,0,714.9,True
False,22,7,I,869,0.0,7,22,2,1,0.381,INC,0,22,0,22,0,0,1.8,False
False,22,7,I,707,0.0,17,23,2,1,0.364,INC,0,23,0,23,0,0,89.3,True
False,22,7,I,656,0.0,7,24,2,1,0.391,INC,0,24,0,24,0,0,51.8,True
False,22,7,I,763,0.0,66,25,2,1,0.417,INC,0,25,0,25,0,0,59.5,False
True,22,7,I,785,0.038,12,26,2,1,0.4,INC,0,26,0,26,0,0,16.6,False
False,22,7,I,965,0.037,4,27,2,1,0.385,INC,0,27,0,27,0,0,12.0,False
False,22,7,I,995,0.036,35,28,2,1,0.37,INC,0,28,0,28,0,0,30.6,False
False,22,7,I,881,0.034,9,29,2,1,0.357,INC,0,29,0,29,0,0,331.4,False
True,22,7,I,3385,0.067,4,30,2,1,0.345,INC,0,30,0,30,0,0,294.7,False
False,22,7,I,965,0.065,4,31,2,1,0.333,INC,0,31,0,31,0,0,1201.3,False
False,22,7,I,417,0.063,36,32,2,1,0.323,INC,0,32,0,32,0,0,682.6,False
False,22,7,I,4184,0.061,12,33,2,1,0.313,INC,0,33,0,33,0,0,8.4,False
False,13,7,C,54,0.0,3,1,0,0,0.0,SYNC,1,0,1,0,0,0,7.9,True
False,13,7,I,589,0.0,1,2,0,0,1.0,DIV,1,1,1,0,0,1,306.8,False
False,13,7,I,769,0.0,4,3,0,0,0.5,DIV,1,2,1,1,0,1,154.1,True
False,13,7,I,2172,0.0,12,4,0,0,0.667,DIV,1,3,1,2,0,1,806.1,False
False,13,7,I,329,0.0,147,5,0,0,0.5,DIV,1,4,1,3,0,1,229.0,True
False,17,7,I,82,0.0,26,1,0,0,0.0,INC,0,1,0,1,0,0,6.0,True
False,17,7,I,100,0.0,2,2,0,0,1.0,INC,0,2,0,2,0,0,6.9,False
False,17,7,I,150,0.0,9,3,0,0,0.5,INC,0,3,0,3,0,0,9.3,False
False,17,7,I,37,0.0,1,4,0,0,0.333,INC,0,4,0,4,0,0,118.4,True
False,17,7,I,272,0.0,9,5,0,0,0.5,INC,0,5,0,5,0,0,211.4,True
False,17,7,I,276,0.0,4,6,1,1,0.6,INC,0,6,0,6,0,0,0.2,False
False,17,7,I,16,0.0,4,7,1,1,0.5,INC,0,7,0,7,0,0,144.1,False
False,17,7,I,133,0.0,4,8,1,1,0.429,INC,0,8,0,8,0,0,42.1,True
False,17,7,I,139,0.0,4,9,2,1,0.5,INC,0,9,0,9,0,0,0.1,True
False,17,7,I,1150,0.0,4,10,2,1,0.556,INC,0,10,0,10,0,0,91.5,False
False,17,7,I,137,0.0,4,11,3,1,0.5,INC,0,11,0,11,0,0,0.9,False
False,17,7,I,570,0.0,4,12,3,1,0.455,INC,0,12,0,12,0,0,3.2,True
False,17,7,I,1240,0.0,3,13,3,1,0.5,INC,0,13,0,13,0,0,11.0,True
False,17,7,I,182,0.0,3,14,3,1,0.538,INC,0,14,0,14,0,0,58.5,True
False,17,7,I,185,0.0,2,15,3,1,0.571,INC,0,15,0,15,0,0,16.9,True
False,17,7,I,1535,0.0,6,16,3,1,0.6,INC,0,16,0,16,0,0,13.5,True
False,17,7,I,712,0.0,16,17,3,1,0.625,INC,0,17,0,17,0,0,198.2,False
False,17,7,I,717,0.0,2,18,3,1,0.588,INC,0,18,0,18,0,0,2.1,True
False,17,7,I,824,0.0,2,19,3,1,0.611,INC,0,19,0,19,0,0,147.8,True
False,17,7,I,855,0.0,4,20,3,1,0.632,INC,0,20,0,20,0,0,11.2,True
False,17,7,I,119,0.0,10,21,3,1,0.65,INC,0,21,0,21,0,0,10.3,True
False,17,7,I,122,0.0,1,22,4,1,0.667,INC,0,22,0,22,0,0,0.5,True
False,17,7,I,24,0.0,3,23,4,1,0.682,INC,0,23,0,23,0,0,243.4,True
False,17,7,I,194,0.0,7,24,4,1,0.696,INC,0,24,0,24,0,0,305.1,False
False,17,7,I,443,0.0,12,25,4,1,0.667,INC,0,25,0,25,0,0,83.0,False
False,17,7,I,788,0.0,2,26,4,1,0.64,INC,0,26,0,26,0,0,561.0,True
True,17,7,I,3231,0.037,2,27,4,1,0.654,INC,0,27,0,27,0,0,743.7,True
False,17,7,I,225,0.036,1,28,4,1,0.667,INC,0,28,0,28,0,0,161.8,True
False,17,7,I,3704,0.034,4,29,4,1,0.679,INC,0,29,0,29,0,0,298.1,False
False,18,7,I,82,0.0,18,1,0,0,0.0,INC,0,1,0,1,0,0,6.0,True
False,24,7,I,76,0.0,2,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,True
False,24,7,I,20,0.0,10,2,1,1,1.0,INC,0,2,0,2,0,0,498.2,False
False,24,7,I,1025,0.0,13,3,1,1,0.5,INC,0,3,0,3,0,0,77.6,False
False,24,7,I,760,0.0,5,4,1,1,0.333,INC,0,4,0,4,0,0,364.1,True
False,24,7,I,853,0.0,2,5,1,1,0.5,INC,0,5,0,5,0,0,148.0,True
False,24,7,I,195,0.0,10,6,1,1,0.6,INC,0,6,0,6,0,0,165.9,False
False,24,7,I,329,0.0,8,7,1,1,0.5,INC,0,7,0,7,0,0,237.0,True
False,24,7,I,343,0.0,4,8,1,1,0.571,INC,0,8,0,8,0,0,78.5,False
False,24,7,I,2417,0.0,2,9,1,1,0.5,INC,0,9,0,9,0,0,12.4,True
False,24,7,I,157,0.0,23,10,1,1,0.556,INC,0,10,0,10,0,0,24.5,False
False,24,7,I,763,0.0,12,11,1,1,0.5,INC,0,11,0,11,0,0,917.2,False
True,24,7,I,785,0.083,8,12,1,1,0.455,INC,0,12,0,12,0,0,16.6,False
False,24,7,I,965,0.077,4,13,1,1,0.417,INC,0,13,0,13,0,0,12.0,False
False,24,7,I,881,0.071,9,14,1,1,0.385,INC,0,14,0,14,0,0,362.0,False
False,24,7,I,417,0.067,17,15,1,1,0.357,INC,0,15,0,15,0,0,2178.7,False
False,24,7,I,4184,0.063,10,16,1,1,0.333,INC,0,16,0,16,0,0,8.4,False
False,24,7,C,76,0.0,2,1,1,1,0.0,SYNC,1,0,1,0,0,0,0.0,True
False,24,7,C,20,0.0,14,2,1,1,1.0,SYNC,2,0,2,0,0,0,498.2,False
False,24,7,I,1025,0.0,20,3,1,1,0.5,DIV,2,1,2,0,0,1,77.6,False
False,41,7,C,82,0.0,4,1,0,0,0.0,SYNC,1,0,1,0,0,0,17.2,True
False,41,7,I,400,0.0,4,2,0,0,1.0,DIV,1,1,1,0,0,1,404.9,True
False,41,7,I,46,0.0,66,3,0,0,1.0,DIV,1,2,1,1,0,1,141.2,False
False,41,7,I,558,0.0,19,4,0,0,0.667,DIV,1,3,1,2,0,1,49.9,True
False,41,7,I,177,0.0,89,5,0,0,0.75,DIV,1,4,1,3,0,1,21.3,True
False,41,7,I,234,0.0,1,6,0,0,0.8,DIV,1,5,1,4,0,1,1014.0,False
False,41,7,I,246,0.0,4,7,0,0,0.667,DIV,1,6,1,5,0,1,3.0,False
False,41,7,I,418,0.0,12,8,0,0,0.571,DIV,1,7,1,6,0,1,3430.6,False
True,34,7,C,199,1.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,38.8,False
False,34,7,I,242,0.5,2,2,0,0,0.0,DIV,1,1,1,0,0,1,14.3,False
False,34,7,I,243,0.333,2,3,1,1,0.0,DIV,1,2,1,1,0,1,0.0,True
False,34,7,I,251,0.25,17,4,1,1,0.333,DIV,1,3,1,2,0,1,5.7,False
False,34,7,I,252,0.2,2,5,2,1,0.25,DIV,1,4,1,3,0,1,0.1,False
False,34,7,I,164,0.167,2,6,2,1,0.2,DIV,1,5,1,4,0,1,91.0,False
False,34,7,I,387,0.143,33,7,2,1,0.167,DIV,1,6,1,5,0,1,8.2,True
False,38,8,I,180,0.0,60,1,0,0,0.0,INC,0,1,0,1,0,0,30.9,False
False,38,8,I,141,0.0,10,2,0,0,0.0,INC,0,2,0,2,0,0,488.6,True
False,38,8,I,1675,0.0,4,3,0,0,0.5,INC,0,3,0,3,0,0,434.5,False
False,57,6,I,367,0.0,113,1,0,0,0.0,INC,0,1,0,1,0,0,120.1,True
False,12,8,I,230,0.0,5,1,0,0,0.0,INC,0,1,0,1,0,0,38.9,False
False,12,8,I,241,0.0,12,2,0,0,0.0,INC,0,2,0,2,0,0,3.0,False
False,12,8,I,225,0.0,28,3,0,0,0.0,INC,0,3,0,3,0,0,143.0,True
False,12,8,I,294,0.0,1,4,0,0,0.333,INC,0,4,0,4,0,0,386.8,False
False,12,8,I,570,0.0,4,5,0,0,0.25,INC,0,5,0,5,0,0,33.1,True
False,12,8,I,574,0.0,3,6,0,0,0.4,INC,0,6,0,6,0,0,1.1,True
False,12,8,I,306,0.0,4,7,0,0,0.5,INC,0,7,0,7,0,0,69.3,False
False,12,8,I,1741,0.0,3,8,0,0,0.429,INC,0,8,0,8,0,0,284.5,False
False,12,8,I,1901,0.0,2,9,0,0,0.375,INC,0,9,0,9,0,0,94.0,False
False,12,8,I,854,0.0,2,10,0,0,0.333,INC,0,10,0,10,0,0,10.2,False
False,12,8,I,2407,0.0,14,11,0,0,0.3,INC,0,11,0,11,0,0,487.0,False
False,12,8,I,225,0.0,28,1,0,0,0.0,INC,0,1,0,1,0,0,184.9,True
False,12,8,I,226,0.0,13,2,0,0,1.0,INC,0,2,0,2,0,0,12.1,True
False,12,8,I,644,0.0,5,3,0,0,1.0,INC,0,3,0,3,0,0,123.8,False
False,12,8,I,294,0.0,1,4,0,0,0.667,INC,0,4,0,4,0,0,250.9,False
False,12,8,I,570,0.0,12,5,0,0,0.5,INC,0,5,0,5,0,0,33.1,True
False,12,8,I,306,0.0,4,6,0,0,0.6,INC,0,6,0,6,0,0,70.4,False
False,12,8,I,1535,0.0,2,7,0,0,0.5,INC,0,7,0,7,0,0,29.5,True
False,12,8,I,1346,0.0,3,8,0,0,0.571,INC,0,8,0,8,0,0,65.3,False
False,12,8,I,1741,0.0,15,9,0,0,0.5,INC,0,9,0,9,0,0,189.7,False
False,12,8,I,854,0.0,2,10,0,0,0.444,INC,0,10,0,10,0,0,104.2,False
False,12,8,I,1938,0.0,40,11,0,0,0.4,INC,0,11,0,11,0,0,6.0,True
False,12,8,I,1958,0.0,12,12,0,0,0.455,INC,0,12,0,12,0,0,1.8,False
False,12,8,I,1993,0.0,16,13,0,0,0.417,INC,0,13,0,13,0,0,20.2,False
False,12,8,I,2407,0.0,10,14,0,0,0.385,INC,0,14,0,14,0,0,459.0,False
False,52,9,C,230,0.0,5,1,0,0,0.0,SYNC,1,0,1,0,0,0,38.9,False
False,52,9,I,241,0.0,33,2,0,0,0.0,DIV,1,1,1,0,0,1,3.0,False
False,52,9,I,226,0.0,22,3,0,0,0.0,DIV,1,2,1,1,0,1,155.1,True
False,52,9,I,644,0.0,5,4,0,0,0.333,DIV,1,3,1,2,0,1,123.8,False
False,52,9,I,863,0.0,2,5,0,0,0.25,DIV,1,4,1,3,0,1,145.0,False
False,52,9,I,294,0.0,14,6,0,0,0.2,DIV,1,5,1,4,0,1,105.9,False
False,52,9,I,570,0.0,32,7,0,0,0.167,DIV,1,6,1,5,0,1,33.1,True
False,52,9,I,574,0.0,3,8,0,0,0.286,DIV,1,7,1,6,0,1,1.1,True
False,52,9,I,1240,0.0,2,9,0,0,0.375,DIV,1,8,1,7,0,1,9.9,True
False,52,9,I,1535,0.0,6,10,0,0,0.444,DIV,1,9,1,8,0,1,88.8,True
False,52,9,I,1346,0.0,3,11,0,0,0.5,DIV,1,10,1,9,0,1,65.3,False
False,52,9,I,1741,0.0,18,12,0,0,0.455,DIV,1,11,1,10,0,1,189.7,False
False,52,9,I,1901,0.0,2,13,0,0,0.417,DIV,1,12,1,11,0,1,94.0,False
False,52,9,I,858,0.0,2,14,0,0,0.385,DIV,1,13,1,12,0,1,12.0,True
False,52,9,I,1938,0.0,42,15,0,0,0.429,DIV,1,14,1,13,0,1,4.3,True
False,52,9,I,1958,0.0,14,16,0,0,0.467,DIV,1,15,1,14,0,1,1.8,False
False,52,9,I,1960,0.0,2,17,1,1,0.438,DIV,1,16,1,15,0,1,0.1,False
False,52,9,I,1967,0.0,2,18,1,1,0.412,DIV,1,17,1,16,0,1,6.9,True
False,52,9,I,1993,0.0,16,19,1,1,0.444,DIV,1,18,1,17,0,1,13.2,False
False,52,9,I,2332,0.0,6,20,1,1,0.421,DIV,1,19,1,18,0,1,350.8,False
False,52,9,I,2407,0.0,28,21,1,1,0.4,DIV,1,20,1,19,0,1,108.2,False
False,52,9,I,3571,0.0,6,22,1,1,0.381,DIV,1,21,1,20,0,1,1755.0,True
True,52,9,I,3910,0.043,4,23,1,1,0.409,DIV,1,22,1,21,0,1,486.9,False
False,34,6,I,669,0.0,3,1,0,0,0.0,INC,0,1,0,1,0,0,324.9,False
False,34,6,I,881,0.0,4,2,0,0,0.0,INC,0,2,0,2,0,0,147.1,True
False,34,6,I,558,0.0,11,3,0,0,0.5,INC,0,3,0,3,0,0,124.0,True
False,34,6,I,177,0.0,22,4,0,0,0.667,INC,0,4,0,4,0,0,21.3,True
False,34,6,I,1520,0.0,10,5,0,0,0.75,INC,0,5,0,5,0,0,266.6,False
False,34,6,I,1555,0.0,10,6,0,0,0.6,INC,0,6,0,6,0,0,13.9,True
False,34,6,I,793,0.0,4,7,0,0,0.667,INC,0,7,0,7,0,0,68.2,False
False,34,6,I,90,0.0,81,8,0,0,0.571,INC,0,8,0,8,0,0,91.2,False
False,34,6,I,1930,0.0,2,9,0,0,0.5,INC,0,9,0,9,0,0,8.5,False
False,34,6,I,234,0.0,1,10,0,0,0.444,INC,0,10,0,10,0,0,565.7,False
False,34,6,I,258,0.0,2,11,0,0,0.4,INC,0,11,0,11,0,0,3.9,True
False,34,6,I,99,0.0,23,12,0,0,0.455,INC,0,12,0,12,0,0,964.1,True
False,34,6,I,3101,0.0,2,13,0,0,0.5,INC,0,13,0,13,0,0,342.5,False
False,34,6,I,3104,0.0,25,14,1,1,0.462,INC,0,14,0,14,0,0,0.2,False
False,34,6,I,3115,0.0,2,15,1,1,0.429,INC,0,15,0,15,0,0,6.5,True
False,34,6,I,3118,0.0,15,16,2,1,0.467,INC,0,16,0,16,0,0,0.5,True
False,34,6,I,3127,0.0,2,17,2,1,0.5,INC,0,17,0,17,0,0,1.8,False
False,34,6,I,3227,0.0,1,18,2,1,0.471,INC,0,18,0,18,0,0,54.7,True
True,34,6,I,3775,0.053,3,19,2,1,0.5,INC,0,19,0,19,0,0,574.3,False
False,34,6,I,3890,0.05,2,20,2,1,0.474,INC,0,20,0,20,0,0,162.2,False
False,34,6,I,3891,0.048,2,21,3,1,0.45,INC,0,21,0,21,0,0,0.0,False
True,34,6,I,4150,0.091,2,22,3,1,0.429,INC,0,22,0,22,0,0,1200.8,False
False,34,6,I,418,0.087,6,23,3,1,0.409,INC,0,23,0,23,0,0,122.2,False
False,151,6,I,9,0.0,151,1,0,0,0.0,INC,0,1,0,1,0,0,95.4,True
False,75,6,I,9,0.0,75,1,0,0,0.0,INC,0,1,0,1,0,0,95.4,True
False,75,6,C,9,0.0,75,1,0,0,0.0,SYNC,1,0,1,0,0,0,95.4,True
False,24,7,I,180,0.0,36,1,0,0,0.0,INC,0,1,0,1,0,0,7.8,False
False,24,7,I,180,0.0,36,1,0,0,0.0,INC,0,1,0,1,0,0,7.8,False
False,24,8,I,180,0.0,44,1,0,0,0.0,INC,0,1,0,1,0,0,7.8,False
False,24,8,I,141,0.0,3,2,0,0,0.0,INC,0,2,0,2,0,0,488.6,True
False,23,7,C,165,0.0,6,1,1,1,0.0,SYNC,1,0,1,0,0,0,0.8,False
