CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy
False,15,5,C,44,0.0,12,2,0,0,1.0,SYNC,2,0,2,0,0,0,53.6,True
False,15,5,C,52,0.0,2,3,0,0,1.0,SYNC,3,0,3,0,0,0,4.7,True
False,15,5,I,5,0.0,33,4,0,0,1.0,DIV,3,1,3,0,0,1,77.6,True
True,15,5,I,54,0.2,2,5,0,0,1.0,DIV,3,2,3,1,0,1,353.1,True
False,15,5,I,55,0.167,11,6,0,0,1.0,DIV,3,3,3,2,0,1,13.8,False
False,15,5,I,21,0.143,12,7,0,0,0.833,DIV,3,4,3,3,0,1,102.8,True
False,15,5,I,274,0.125,2,8,0,0,0.857,DIV,3,5,3,4,0,1,86.5,True
False,15,5,I,337,0.111,2,9,0,0,0.875,DIV,3,6,3,5,0,1,44.0,True
False,15,5,I,410,0.1,5,10,0,0,0.889,DIV,3,7,3,6,0,1,39.0,False
False,16,5,C,31,0.0,12,1,0,0,0.0,SYNC,1,0,1,0,0,0,57.4,True
False,16,5,C,44,0.0,12,2,0,0,1.0,SYNC,2,0,2,0,0,0,53.6,True
False,16,5,C,52,0.0,2,3,0,0,1.0,SYNC,3,0,3,0,0,0,4.7,True
False,16,5,I,5,0.0,36,4,0,0,1.0,DIV,3,1,3,0,0,1,77.6,True
False,16,5,I,88,0.0,2,5,0,0,1.0,DIV,3,2,3,1,0,1,301.1,False
False,16,5,I,55,0.0,2,6,0,0,0.8,DIV,3,3,3,2,0,1,65.9,False
False,16,5,I,21,0.0,10,7,0,0,0.667,DIV,3,4,3,3,0,1,102.8,True
False,16,5,I,280,0.0,11,8,0,0,0.714,DIV,3,5,3,4,0,1,88.0,False
False,24,5,I,31,0.0,24,1,0,0,0.0,INC,0,1,0,1,0,0,57.4,True
False,24,5,I,44,0.0,32,2,0,0,1.0,INC,0,2,0,2,0,0,53.6,True
False,24,5,I,52,0.0,2,3,0,0,1.0,INC,0,3,0,3,0,0,4.7,True
False,24,5,I,5,0.0,41,4,0,0,1.0,INC,0,4,0,4,0,0,77.6,True
