signature,size,buggy_gen,state+fault,interval,commits,churn
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^251^264+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^267^280,14,False,I_Y^I_N,M_Y^YY_N,f3932e4^71625bb^8f29231,14^10
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^251^264+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^283^296,14,False,C_Y^C_N,M_Y^YY_N,f3932e4^71625bb^8f29231,8^12
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^251^264+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^299^312,14,False,C_Y^C_N,M_Y^YY_N,f3932e4^71625bb^8f29231,8^12
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^267^280+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^283^296,14,False,I_Y^I_N,M_Y^YY_N,f3932e4^71625bb^8f29231,14^10
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^267^280+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^299^312,14,False,I_Y^I_N,M_Y^YY_N,f3932e4^71625bb^8f29231,14^10
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^283^296+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^299^312,14,False,C_Y^C_N,M_Y^YY_N,f3932e4^71625bb^8f29231,8^12
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^126^142+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^145^162,18,False,C_N,YY_N,d955fbe^8f29231,8
maven-project/src/test/java/org/apache/maven/project/injection/DefaultModelDefaultsInjectorTest.java^45^67+maven-project/src/test/java/org/apache/maven/project/injection/DefaultModelDefaultsInjectorTest.java^76^104,29,True,C_Y,YY_Y,e41222a^6b96692,4
maven-project/src/test/java/org/apache/maven/project/injection/DefaultModelDefaultsInjectorTest.java^76^104+maven-project/src/test/java/org/apache/maven/project/injection/DefaultModelDefaultsInjectorTest.java^269^290,29,True,C_Y,YY_Y,e41222a^6b96692,4
maven-project/src/main/java/org/apache/maven/project/MavenProject.java^1230^1261+maven-project/src/main/java/org/apache/maven/project/MavenProject.java^1277^1308,32,False,I_N,YY_N,85fe459^f0b84be,32
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^384^399+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^438^453,16,False,C_N,YY_N,71625bb^8f29231,12
maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^402^417+maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java^456^471,16,False,C_N,YY_N,71625bb^8f29231,12
maven-core/src/main/java/org/apache/maven/plugin/version/DefaultPluginVersionManager.java^531^566+maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/UpdatePluginRegistryMojo.java^90^126,37,True,C_Y,M_Y,e6dcc36^0497cc2,4
maven-core/src/main/java/org/apache/maven/plugin/version/DefaultPluginVersionManager.java^568^598+maven-plugins/maven-plugin-plugin/src/main/java/org/apache/maven/plugin/plugin/UpdatePluginRegistryMojo.java^128^159,32,True,C_Y,W_Y,e6dcc36^70ab341,5
maven-core/src/main/java/org/apache/maven/usability/ArtifactNotFoundDiagnoser.java^36^59+maven-core/src/main/java/org/apache/maven/usability/ArtifactResolverDiagnoser.java^36^59,24,False,I_Y^I_N^I_Y^I_N^I_N^I_Y,W_Y^D_N^W_Y^D_N^YY_N^M_Y,6e0a157^f685d86^c933da0^1c7c34f^ed17ce3^33f23db^badcd22,7^4^20^7^4^4
maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java^217^240+maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java^302^324,24,True,I_Y^I_Y^I_Y^I_Y^I_Y^I_N^I_Y^I_Y^I_N,W_Y^D_Y^Y_Y^YY_Y^Y_Y^Y_N^Y_Y^M_Y^Y_N,7ac27ec^5de6418^11df168^95189e1^34bf67e^10febbb^acd024e^2ba9bbf^5fc3d35^b4e4121,12^14^1^30^14^18^32^6^69
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^101+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^156,30,False,C_N,D_N,55bbfd0^b6745b6,60
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^101+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^211,30,False,C_N,D_N,55bbfd0^b6745b6,68
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^101+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^265,30,False,C_N,D_N,55bbfd0^b6745b6,74
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^101+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^319,30,False,C_N,D_N,55bbfd0^b6745b6,60
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^156+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^211,30,False,C_N,D_N,55bbfd0^b6745b6,68
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^156+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^265,30,False,I_N,D_N,55bbfd0^b6745b6,74
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^156+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^319,30,False,C_N,D_N,55bbfd0^b6745b6,60
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^211+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^265,30,False,C_N,D_N,55bbfd0^b6745b6,82
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^211+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^319,30,False,C_N,D_N,55bbfd0^b6745b6,68
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^265+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^319,30,False,I_N,D_N,55bbfd0^b6745b6,74
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^159+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^322,33,False,C_N,D_N,55bbfd0^b6745b6,66
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^222+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^276,41,False,I_N,D_N,55bbfd0^b6745b6,110
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^109+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^219,38,False,C_N,D_N,55bbfd0^b6745b6,90
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^109+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^273,38,False,I_N,D_N,55bbfd0^b6745b6,90
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^219+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^273,38,False,I_N,D_N,55bbfd0^b6745b6,104
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^99+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^154,28,False,C_N,D_N,55bbfd0^b6745b6,56
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^99+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^209,28,False,C_N,D_N,55bbfd0^b6745b6,64
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^99+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^263,28,False,I_N,D_N,55bbfd0^b6745b6,70
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^99+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^317,28,False,C_N,D_N,55bbfd0^b6745b6,56
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^72^99+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^351^378,28,False,C_N,D_N,55bbfd0^b6745b6,56
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^154+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^209,28,False,C_N,D_N,55bbfd0^b6745b6,64
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^154+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^263,28,False,I_N,D_N,55bbfd0^b6745b6,70
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^154+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^317,28,False,C_N,D_N,55bbfd0^b6745b6,56
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^127^154+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^351^378,28,False,C_N,D_N,55bbfd0^b6745b6,56
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^209+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^263,28,False,I_N,D_N,55bbfd0^b6745b6,78
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^209+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^317,28,False,C_N,D_N,55bbfd0^b6745b6,64
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^182^209+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^351^378,28,False,C_N,D_N,55bbfd0^b6745b6,64
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^263+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^317,28,False,I_N,D_N,55bbfd0^b6745b6,70
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^236^263+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^351^378,28,False,I_N,D_N,55bbfd0^b6745b6,70
maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^290^317+maven-plugins/maven-project-info-reports-plugin/src/test/java/org/apache/maven/report/projectinfo/ScmReportTest.java^351^378,28,False,C_N,D_N,55bbfd0^b6745b6,56
maven-plugins/maven-release-plugin/src/main/java/org/apache/maven/plugins/release/PrepareReleaseMojo.java^937^958+maven-plugins/maven-release-plugin/src/main/java/org/apache/maven/plugins/release/PrepareReleaseMojo.java^973^995,23,True,I_Y,D_Y,5de6418^11df168,28
maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java^1033^1054+maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java^1069^1090,22,True,C_Y^I_N^I_Y,YY_Y^W_N^Y_Y,1901992^e2e634d^dee7f57^34bf67e,4^23^33
maven-artifact-manager/src/main/java/org/apache/maven/artifact/transform/LatestArtifactTransformation.java^30^51+maven-artifact-manager/src/main/java/org/apache/maven/artifact/transform/ReleaseArtifactTransformation.java^38^60,23,False,C_Y,D_Y,04e0220^1c7c34f,8
maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java^1099^1126+maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java^1139^1166,28,True,C_N^I_N^C_N^I_Y,D_N^Y_N^M_N^Y_Y,11df168^156464c^7a4138f^6eddbb1^34bf67e,4^32^32^34
maven-plugins/maven-assembly-plugin/src/main/java/org/apache/maven/plugin/assembly/AssemblyMojo.java^314^341+maven-plugins/maven-assembly-plugin/src/main/java/org/apache/maven/plugin/assembly/UnpackMojo.java^45^64,28,False,I_N,M_N,e720995^f684990,28
bootstrap/src/main/java/org/apache/maven/bootstrap/util/FileUtils.java^887^952+maven-mboot2/src/main/java/util/FileUtils.java^887^952,66,False,C_N,W_N,16c46a6^d8f0493,2
bootstrap/src/main/java/org/apache/maven/bootstrap/util/FileUtils.java^1241^1277+maven-mboot2/src/main/java/util/FileUtils.java^1241^1277,37,False,I_N,W_N,16c46a6^d8f0493,20
bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/util/AbstractReader.java^50^71+maven-mboot2/src/main/java/util/AbstractReader.java^49^70,22,False,I_N,W_N,36f39fc^3c5f84b,8
bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/model/Dependency.java^229^254+bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/model/Plugin.java^87^112,26,True,I_Y,Y_Y,36f39fc^c7c6b5d,26
bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/Bootstrap.java^712^738+maven-mboot2/src/main/java/MBoot.java^756^781,27,False,I_N,W_N,36f39fc^e30e6ca,6
bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/model/ModelReader.java^335^394+maven-mboot2/src/main/java/model/ModelReader.java^302^361,60,False,I_N,W_N,36f39fc^436061c,4
bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/model/ModelReader.java^501^532+maven-mboot2/src/main/java/model/ModelReader.java^439^469,32,False,I_N,W_N,36f39fc^436061c,4
bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/model/ModelReader.java^542^559+maven-mboot2/src/main/java/model/ModelReader.java^480^497,18,False,I_N,W_N,36f39fc^436061c,2
bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/util/SimpleArgumentParser.java^57^73+bootstrap/bootstrap-mini/src/main/java/org/apache/maven/bootstrap/util/SimpleArgumentParser.java^78^94,17,False,C_N,D_N,f1f1832^436061c,52
maven-project/src/main/java/org/apache/maven/project/ModelUtils.java^70^113+maven-project/src/main/java/org/apache/maven/project/ModelUtils.java^132^175,44,True,C_N^C_Y^I_Y^I_N^I_Y,Y_N^Y_Y^M_Y^YY_N^Y_Y,9584088^315ddee^cc859f5^5d50cea^b61bb39^6b96692,3^14^82^54^49
maven-model-converter/src/test/java/org/apache/maven/model/converter/PomV3ToV4TranslatorTest.java^117^132+maven-model-converter/src/test/java/org/apache/maven/model/converter/PomV3ToV4TranslatorTest.java^138^153,16,False,C_N,Y_N,5ef9888^5ebedbf,14
maven-project/src/main/java/org/apache/maven/project/validation/DefaultModelValidator.java^88^109+maven-project/src/main/java/org/apache/maven/project/validation/DefaultModelValidator.java^125^146,22,False,C_Y^I_Y^I_N,YY_Y^Y_Y^Y_N,c542028^b310a40^6b96692^bd45522,4^14^2
maven-core/src/main/java/org/apache/maven/cli/MavenCli.java^191^224+maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder2.java^410^442,34,False,C_N,D_N,c100cbe^7b331c9,2
maven-project/src/test/java/org/apache/maven/project/artifact/MavenMetadataSourceTest.java^36^52+maven-project/src/test/java/org/apache/maven/project/artifact/MavenMetadataSourceTest.java^140^156,17,True,I_Y,D_Y,fcb42e2^063474e,17
maven-project/src/test/java/org/apache/maven/project/artifact/MavenMetadataSourceTest.java^89^105+maven-project/src/test/java/org/apache/maven/project/artifact/MavenMetadataSourceTest.java^140^156,17,True,I_Y,D_Y,fcb42e2^063474e,17
maven-project/src/test/java/org/apache/maven/project/artifact/MavenMetadataSourceTest.java^83^108+maven-project/src/test/java/org/apache/maven/project/artifact/MavenMetadataSourceTest.java^134^159,26,True,I_Y,D_Y,fcb42e2^063474e,26
maven-plugin-tools/maven-plugin-tools-java/src/test/java/org/apache/maven/tools/plugin/extractor/java/JavaMojoDescriptorExtractorTest.java^39^60+maven-plugin-tools/maven-plugin-tools-java/src/test/java/org/apache/maven/tools/plugin/extractor/java/JavaMojoDescriptorExtractorTest.java^63^84,22,False,C_N,Y_N,45748e1^591d794,2
maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PluginXdocGenerator.java^187^225+maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PluginXdocGenerator.java^463^499,39,True,I_Y^I_Y^I_N,D_Y^W_Y^W_N,b1e0e3b^670e9b2^3d42cb8^f50b1a8,81^9^39
maven-model-converter/src/main/java/org/apache/maven/model/converter/Maven1Converter.java^168^230+maven-repository-tools/src/main/java/org/apache/maven/converter/PomV3ToV4Converter.java^806^868,63,False,C_N,M_N,7c69847^6a24473,2
maven-project/src/test/java/org/apache/maven/project/ModelUtilsTest.java^83^112+maven-project/src/test/java/org/apache/maven/project/injection/DefaultProfileInjectorTest.java^46^75,30,False,C_N^C_N,Y_N^W_N,5d50cea^5401fb4^8ec3ac8,24^24
maven-project/src/test/java/org/apache/maven/project/ModelUtilsTest.java^114^139+maven-project/src/test/java/org/apache/maven/project/injection/DefaultProfileInjectorTest.java^77^102,26,False,C_N^C_N,Y_N^W_N,5d50cea^5401fb4^8ec3ac8,12^12
maven-core/src/main/java/org/apache/maven/DefaultMaven.java^629^665+maven-embedder/src/main/java/org/apache/maven/embedder/MavenEmbedder.java^676^713,38,True,C_Y^C_N^C_N^I_Y,Y_Y^D_N^D_N^D_Y,625012b^df12fca^9d792d6^622f014^cd1c9e7,34^1^1^73
maven-artifact-manager/src/test/java/org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadataTest.java^27^52+maven-artifact-manager/src/test/java/org/apache/maven/artifact/repository/metadata/AbstractRepositoryMetadataTest.java^54^79,26,False,I_N,Y_N,b92af0e^06090da,48
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^13^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0084Test.java^13^26,14,False,I_N,W_N,fb93c0c^274368c,14
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0045Test.java^13^22+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0046Test.java^14^23,10,False,I_N,W_N,fb93c0c^47d1192,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0083Test.java^13^24+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0084Test.java^13^24,12,False,I_N,W_N,fb93c0c^b0803b7,12
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0100Test.java^13^24+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0102Test.java^14^25,12,False,I_N,W_N,fb93c0c^81aa6ef,30
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^13^22+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0080Test.java^14^23,10,False,I_N,W_N,fb93c0c^274368c,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^13^22+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0083Test.java^13^22,10,False,I_N,W_N,fb93c0c^274368c,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^13^22+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0084Test.java^13^22,10,False,I_N,W_N,fb93c0c^274368c,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0080Test.java^14^23+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0083Test.java^13^22,10,False,I_N,W_N,fb93c0c^4f99391,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0080Test.java^14^23+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0084Test.java^13^22,10,False,I_N,W_N,fb93c0c^4f99391,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0083Test.java^13^22+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0084Test.java^13^22,10,False,I_N,W_N,fb93c0c^b0803b7,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0042Test.java^13^30+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0083Test.java^13^30,18,False,I_N,W_N,fb93c0c^274368c,44
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0088Test.java^13^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0091Test.java^15^27,14,False,I_N,W_N,fb93c0c^508d253,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0055Test.java^14^23+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0056Test.java^14^23,10,False,I_N,W_N,fb93c0c^2b0c8a4,10
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0050Test.java^13^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0085Test.java^16^30,15,False,I_N,W_N,fb93c0c^9cbabe9,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0050Test.java^13^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0097Test.java^14^27,14,False,I_N,W_N,fb93c0c^9cbabe9,34
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0085Test.java^16^30+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0097Test.java^14^27,15,False,I_N,W_N,fb93c0c^dbd859c,39
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^14^26,13,False,I_N,W_N,fb93c0c^11b1949,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0048Test.java^14^26,13,False,I_N,W_N,fb93c0c^11b1949,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0060Test.java^15^30,16,False,I_N,W_N,fb93c0c^11b1949,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0088Test.java^13^26,14,False,I_N,W_N,fb93c0c^11b1949,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0090Test.java^14^26,13,False,I_N,W_N,fb93c0c^11b1949,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0091Test.java^15^27,13,False,I_N,W_N,fb93c0c^11b1949,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0014Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0104Test.java^15^26,13,False,I_N,W_N,fb93c0c^11b1949,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0048Test.java^14^26,13,False,I_N,W_N,fb93c0c^182b02d,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0060Test.java^15^30,16,False,I_N,W_N,fb93c0c^182b02d,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0088Test.java^13^26,14,False,I_N,W_N,fb93c0c^182b02d,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0090Test.java^14^26,13,False,I_N,W_N,fb93c0c^182b02d,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0091Test.java^15^27,13,False,I_N,W_N,fb93c0c^182b02d,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0028Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0104Test.java^15^26,13,False,I_N,W_N,fb93c0c^182b02d,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0048Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0060Test.java^15^30,16,False,I_N,W_N,fb93c0c^a7a62e0,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0048Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0088Test.java^13^26,14,False,I_N,W_N,fb93c0c^a7a62e0,33
maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0048Test.java^14^26+maven-core-integration-tests/src/test/java/org/apache/maven/integrationtests/MavenIT0090Test.java^14^26,13,False,I_N,W_N,fb93c0c^a7a62e0,33
